,0,1
9453,geo-targeted maps,9.0
9454,highly-caffeinated playground,9.0
9455,not-for-profit,9.0
9456,low-touch submit,8.5
9457,neuroscience-based assessments,8.0
9458,award-winning ideas,8.0
9459,independent decision-making,8.0
9460,fast-paced settings,8.0
9461,/common/external/eeo_english,8.0
9462,/common/external/eeo_spanish,8.0
9463,short/long term,7.916666666666666
9464,identifying trends/abnormalities,7.5
9465,effective problem-solving,7.166666666666668
9466,numpy/pandas/matplotlib,7.0
9467,deadline-driven environment,6.888888888888889
9468,problem-solving teams,6.166666666666667
9469,high school/bachelors,6.166666666666667
9470,direct-marketing strategy,5.6
9471,decision-making,5.0
9472,fast-paced,5.0
9473,long-term,4.916666666666666
9474,problem-solving,4.666666666666667
9475,problem solving,4.666666666666667
9476,effective day-,4.5
9477,solving problems,4.333333333333334
9478,problem-solve,4.333333333333334
9479,high-touch,4.166666666666667
9480,high school,4.166666666666667
9481,e-commerce,4.0
9482,challenging problems,4.0
9483,completeness coordinating,4.0
9484,hand proven,4.0
9485,oracle ebs,4.0
9486,internet-speed,4.0
9487,primarily deal,4.0
9488,cell phones,4.0
9489,ensuring trusted,4.0
9490,company-wide,4.0
9491,automation tool,4.0
9492,• self-starter,4.0
9493,healthy work-,4.0
9494,basketball courts,4.0
9495,sand volleyball,4.0
9496,remove bias,4.0
9497,messy datasets,4.0
9498,scientific libraries,4.0
9499,arthur lawrence,4.0
9500,annie@arthurlawrence,4.0
9501,gams/aimms,4.0
9502,in-depth,4.0
9503,pipelines hydraulic,4.0
9504,sorting/querying,4.0
9505,multi-dimensional,4.0
9506,san francisco,4.0
9507,prepare regular,4.0
9508,remain curious,4.0
9509,bonus points,4.0
9510,conviction records,4.0
9511,early detection,4.0
9512,v-lookups,4.0
9513,pivot tables,4.0
9514,learn custom,4.0
9515,program certification,4.0
9516,mission-driven,4.0
9517,validating current,4.0
9518,consumer facing,4.0
9519,easy parking,4.0
9520,shouting distance,4.0
9521,solid discount,4.0
9522,persons hired,4.0
9523,air-tight,4.0
9524,deal pipeline,4.0
9525,multi-task,4.0
9526,respected enterprises,4.0
9527,temp-to-,4.0
9528,team-driven,4.0
9529,globe direct,4.0
9530,direct mail,4.0
9531,e-mail,4.0
9532,response rates,4.0
9533,list counts,4.0
9534,year-end,4.0
9535,gauge effectiveness,4.0
9536,competitive salary,4.0
9537,cost reduction,4.0
9538,well-versed,4.0
9539,physical/environmental,4.0
9540,occasional bending,4.0
9541,manual dexterity,4.0
9542,exciting challenges,4.0
9543,start immediately,4.0
9544,ca compensation,4.0
9545,market rates,4.0
9546,electrical/electronic,4.0
9547,brilliant minds,4.0
9548,data-driven,4.0
9549,tactical foundation,4.0
9550,acquisition campaigns,4.0
9551,day-to-,4.0
9552,instituting frameworks,4.0
9553,measurement plans,4.0
9554,display media,4.0
9555,holistic view,4.0
9556,scheduled deliverables,4.0
9557,external partners,4.0
9558,operational improvement,4.0
9559,service managers,4.0
9560,resolve problems,4.0
9561,assimilate complicated,4.0
9562,display socially,4.0
9563,cross-functionally,4.0
9564,forecasts/scheduling,4.0
9565,apoc point,4.0
9566,continuous sitting,4.0
9567,prolonged periods,4.0
9568,minorities/women/,4.0
9569,locally owned,4.0
9570,largest private,4.0
9571,reverend cooper,4.0
9572,tunes existing,4.0
9573,determines viability,4.0
9574,retirement plans,4.0
9575,contributions continuing,4.0
9576,los alamos,4.0
9577,outer space,4.0
9578,santa fe,4.0
9579,eclectic mix,4.0
9580,continually ranked,4.0
9581,forbes magazine,4.0
9582,worldwide erc,4.0
9583,active lifestyle,4.0
9584,beaten path,4.0
9585,expansive sky,4.0
9586,beautiful wonders,4.0
9587,drug-free,4.0
9588,tobacco-free,4.0
9589,round rock,4.0
9590,current scope,4.0
9591,team-based,4.0
9592,output discover,4.0
9593,driven environment,3.888888888888889
9594,environment proven,3.888888888888889
9595,collaborative environment,3.888888888888889
9596,railroad environment,3.888888888888889
9597,excellent communication,3.833333333333333
9598,critical thinking,3.833333333333333
9599,offer excellent,3.833333333333333
9600,critical-thinking,3.833333333333333
9601,strategic partner,3.8
9602,machine learning,3.8
9603,inventory tracking,3.8
9604,answer strategic,3.8
9605,continuous learning,3.8
9606,tracking outcomes,3.8
9607,tracking forms,3.8
9608,marketing platforms,3.8
9609,marketing schedules,3.8
9610,marketing campaigns,3.8
9611,marketing measures,3.8
9612,strategic thinking,3.8
9613,mastech digital,3.8
9614,digital transformation,3.8
9615,fuel strategic,3.8
9616,digital landscape,3.8
9617,strong written,3.7857142857142856
9618,strong interest,3.7857142857142856
9619,strong communication,3.7857142857142856
9620,agile plm,3.75
9621,ad-hoc,3.75
9622,competing deadlines,3.75
9623,optimization package,3.75
9624,optimization concepts,3.75
9625,ma/ms,3.75
9626,increase campaign,3.75
9627,strict deadlines,3.75
9628,campaign lifecycles,3.75
9629,change notices,3.666666666666667
9630,influence peers,3.666666666666667
9631,facilitate agreement,3.666666666666667
9632,greater seattle,3.666666666666667
9633,mentor graphics,3.666666666666667
9634,prioritizes multiple,3.666666666666667
9635,unique problems,3.666666666666667
9636,communication skill,3.666666666666667
9637,administrators manage,3.666666666666667
9638,losing track,3.666666666666667
9639,affirmative action,3.666666666666667
9640,manage reliability,3.666666666666667
9641,execute multiple,3.666666666666667
9642,initiate change,3.666666666666667
9643,railroad operations,3.666666666666667
9644,lives daily,3.666666666666667
9645,driving innovative,3.666666666666667
9646,expect exposure,3.666666666666667
9647,categorize accounts,3.666666666666667
9648,report writing,3.666666666666667
9649,professional fields,3.666666666666667
9650,sales campaigns,3.666666666666667
9651,constant sitting,3.666666666666667
9652,constant communication,3.666666666666667
9653,levels fluency,3.666666666666667
9654,prioritize suggested,3.666666666666667
9655,professional relationships,3.666666666666667
9656,unique blend,3.666666666666667
9657,driving user,3.666666666666667
9658,/affirmative action,3.666666666666667
9659,seattle location,3.6
9660,complex electronics,3.6
9661,increasingly complex,3.6
9662,developed project,3.6
9663,breathtaking office,3.6
9664,focused office,3.6
9665,project scorecards,3.6
9666,rigorous attention,3.6
9667,insightful analytical,3.6
9668,digital marketing,3.6
9669,days location,3.6
9670,existing system,3.5555555555555554
9671,campaign strategy,3.55
9672,continuous improvements,3.5
9673,outcomes researching,3.5
9674,timely decisions,3.5
9675,manufacturing plans,3.5
9676,verbal communication,3.5
9677,contract-to-,3.5
9678,bs/ba,3.5
9679,written reports,3.5
9680,unlimited paid,3.5
9681,family leave,3.5
9682,happy hours,3.5
9683,providing simple,3.5
9684,document findings,3.5
9685,sql joins,3.5
9686,aggregate functions,3.5
9687,accredited college,3.5
9688,sigma concepts,3.5
9689,external organizations,3.5
9690,cross-functional,3.5
9691,demonstrated commitment,3.5
9692,conflict resolution,3.5
9693,sql test,3.5
9694,breakfast weekly,3.5
9695,run reports,3.5
9696,reviewing reports,3.5
9697,contract/temporary,3.5
9698,direct assignments,3.5
9699,thousands worldwide,3.5
9700,overriding goal,3.5
9701,generate reports,3.5
9702,applied math/,3.5
9703,pull raw,3.5
9704,proactive approach,3.5
9705,comfortable exploring,3.5
9706,google sheets,3.5
9707,architectural leadership,3.5
9708,emerging trends,3.5
9709,medical devices,3.5
9710,concise reports,3.5
9711,requirement building,3.5
9712,medical surveillance,3.5
9713,general direction,3.5
9714,database architecture,3.5
9715,enhanced components,3.5
9716,relocation managers,3.5
9717,impacted targets,3.5
9718,mapping specs,3.5
9719,summarize transactional,3.5
9720,governance standards,3.5
9721,excellent analytical,3.4333333333333336
9722,site optimization,3.416666666666667
9723,cost-effectively,3.4
9724,relational databases,3.4
9725,customer focused,3.4
9726,windows server,3.4
9727,â€œcleanâ€�,3.4
9728,manufacturing environment,3.388888888888889
9729,strong analytical,3.385714285714286
9730,strong attention,3.385714285714286
9731,interpret statistical,3.35
9732,prioritize multiple,3.3333333333333335
9733,daily basis,3.3333333333333335
9734,multiple levels,3.3333333333333335
9735,systematic issues,3.333333333333333
9736,discipline excellent,3.333333333333333
9737,gain accurate,3.333333333333333
9738,excel user,3.333333333333333
9739,visualization tool,3.333333333333333
9740,leading provider,3.333333333333333
9741,communities succeed,3.333333333333333
9742,enhance current,3.333333333333333
9743,data-mining,3.333333333333333
9744,search engines,3.333333333333333
9745,typically includes,3.333333333333333
9746,repository creation,3.333333333333333
9747,personal finance,3.333333333333333
9748,translate specific,3.333333333333333
9749,description saas,3.3076923076923075
9750,description tekwissen,3.3076923076923075
9751,description type,3.3076923076923075
9752,plm system,3.3055555555555554
9753,tracking form,3.3
9754,marketing programs,3.3
9755,strong financial,3.2857142857142856
9756,provide end,3.2857142857142856
9757,configuration management,3.2777777777777777
9758,lifecycle management,3.2777777777777777
9759,evaluate complex,3.2666666666666666
9760,enable companies,3.25
9761,siemens plm,3.25
9762,interpret sql,3.25
9763,relevant info,3.25
9764,insurance covered,3.25
9765,managing deadlines,3.25
9766,operational performance,3.25
9767,bring bold,3.25
9768,collection guidelines,3.25
9769,additional locations,3.25
9770,ms sql,3.25
9771,agile analyst,3.21875
9772,analyst contractor,3.21875
9773,senior analyst,3.21875
9774,analyst skilled,3.21875
9775,applied statistics,3.2
9776,tableau comfortable,3.2
9777,strong organizational,3.185714285714286
9778,warehouse environment,3.174603174603175
9779,predictive modeling,3.166666666666667
9780,background operations,3.166666666666667
9781,track key,3.166666666666667
9782,case basis,3.166666666666667
9783,evaluate propensity,3.166666666666667
9784,sales staff,3.166666666666667
9785,skill set,3.166666666666667
9786,existing dashboards,3.166666666666667
9787,impact strategy,3.1333333333333333
9788,project teams,3.1
9789,analytical capabilities,3.1
9790,care location,3.1
9791,ms-excel,3.083333333333333
9792,system administration,3.0555555555555554
9793,finance mentor,3.0
9794,wilsonville site,3.0
9795,previous exposure,3.0
9796,sas/sql,3.0
9797,cisco meraki,3.0
9798,onsite gym,3.0
9799,meraki cisco,3.0
9800,fleet teams,3.0
9801,model big,3.0
9802,/math/stats/,3.0
9803,social network,3.0
9804,supporting initiatives,3.0
9805,power bi,3.0
9806,essential functions,3.0
9807,providing comprehensive,3.0
9808,report generation,3.0
9809,pdf eeo,3.0
9810,microsoft office,2.9333333333333336
9811,global accounts,2.916666666666667
9812,customer demographics,2.9
9813,sql server,2.9
9814,define system,2.888888888888889
9815,advanced statistical,2.85
9816,warehouse system,2.8412698412698414
9817,enterprise model,2.8333333333333335
9818,category finance,2.833333333333333
9819,excel functions,2.833333333333333
9820,works closely,2.833333333333333
9821,mining capabilities,2.833333333333333
9822,call center,2.833333333333333
9823,databases â€¢,2.8
9824,provide recommendations,2.7857142857142856
9825,database management,2.7777777777777777
9826,financial performance,2.75
9827,effectively communicate,2.7333333333333334
9828,analyst primary,2.71875
9829,full potential,2.6666666666666665
9830,visualization familiarity,2.6666666666666665
9831,accuracy â€¢,2.65
9832,description duration,2.641025641025641
9833,analyst â€¢,2.61875
9834,long,2.25
9835,driven,2.0
9836,pandas,2.0
9837,numpy,2.0
9838,based,2.0
9839,direct,2.0
9840,external,2.0
9841,bachelors,2.0
9842,ideas,2.0
9843,environment,1.8888888888888888
9844,excellent,1.8333333333333333
9845,critical,1.8333333333333333
9846,learning,1.8
9847,marketing,1.8
9848,strategy,1.8
9849,digital,1.8
9850,strategic,1.8
9851,tracking,1.8
9852,strong,1.7857142857142858
9853,plm,1.75
9854,deadlines,1.75
9855,ms,1.75
9856,/ ad&,1.75
9857,interpret,1.75
9858,optimization,1.75
9859,campaign,1.75
9860,change,1.6666666666666667
9861,driving,1.6666666666666667
9862,multiple,1.6666666666666667
9863,report,1.6666666666666667
9864,mentor,1.6666666666666667
9865,unique,1.6666666666666667
9866,exposure,1.6666666666666667
9867,skill,1.6666666666666667
9868,manage,1.6666666666666667
9869,action,1.6666666666666667
9870,track,1.6666666666666667
9871,basis,1.6666666666666667
9872,operations,1.6666666666666667
9873,daily,1.6666666666666667
9874,levels,1.6666666666666667
9875,influence,1.6666666666666667
9876,constant,1.6666666666666667
9877,model,1.6666666666666667
9878,professional,1.6666666666666667
9879,accounts,1.6666666666666667
9880,sales,1.6666666666666667
9881,predictive,1.6666666666666667
9882,prioritize,1.6666666666666667
9883,facilitate,1.6666666666666667
9884,high,1.6666666666666667
9885,site,1.6666666666666667
9886,high-,1.6666666666666667
9887,greater,1.6666666666666667
9888,evaluate,1.6666666666666667
9889,complex,1.6
9890,location,1.6
9891,analytical,1.6
9892,office,1.6
9893,attention,1.6
9894,statistical,1.6
9895,project,1.6
9896,system,1.5555555555555556
9897,administration,1.5
9898,mapping,1.5
9899,manufacturing,1.5
9900,demonstrated,1.5
9901,sql,1.5
9902,contract,1.5
9903,category,1.5
9904,siemens,1.5
9905,financial,1.5
9906,managing,1.5
9907,providing,1.5
9908,key,1.5
9909,reports,1.5
9910,capabilities,1.5
9911,teams,1.5
9912,functional,1.5
9913,researching,1.5
9914,transactional,1.5
9915,bs,1.5
9916,onsite,1.5
9917,propensity,1.5
9918,exploring,1.5
9919,set,1.5
9920,medical,1.5
9921,call,1.5
9922,trends,1.5
9923,supporting,1.5
9924,improvements,1.5
9925,leadership,1.5
9926,meraki,1.5
9927,pull,1.5
9928,components,1.5
9929,paid,1.5
9930,//meraki,1.5
9931,cisco,1.5
9932,case,1.5
9933,goal,1.5
9934,essential,1.5
9935,fleet,1.5
9936,functions,1.5
9937,sigma,1.5
9938,building,1.5
9939,stats,1.5
9940,discipline &,1.5
9941,background,1.5
9942,math,1.5
9943,gym,1.5
9944,comprehensive,1.5
9945,resolution,1.5
9946,verbal,1.5
9947,decisions,1.5
9948,database,1.5
9949,organizations,1.5
9950,approach,1.5
9951,weekly,1.5
9952,40 hours,1.5
9953,modeling,1.5
9954,recommendations,1.5
9955,initiatives,1.5
9956,demographics,1.5
9957,sas,1.5
9958,google,1.5
9959,staff,1.5
9960,relocation,1.5
9961,primary,1.5
9962,social,1.5
9963,college,1.5
9964,power,1.5
9965,assignments,1.5
9966,form,1.5
9967,targets,1.5
9968,family,1.5
9969,eeo,1.5
9970,pdf,1.5
9971,thousands,1.5
9972,care,1.5
9973,works,1.5
9974,direction,1.5
9975,standards,1.5
9976,programs,1.5
9977,network,1.5
9978,document,1.5
9979,bi,1.5
9980,customer,1.4
9981,organizational,1.4
9982,effectively,1.4
9983,databases,1.4
9984,â€¢,1.4
9985,server,1.4
9986,duration,1.3333333333333333
9987,center,1.3333333333333333
9988,succeed,1.3333333333333333
9989,closely,1.3333333333333333
9990,leading,1.3333333333333333
9991,enhance,1.3333333333333333
9992,issues,1.3333333333333333
9993,microsoft,1.3333333333333333
9994,finance,1.3333333333333333
9995,wilsonville,1.3333333333333333
9996,creation,1.3333333333333333
9997,impact,1.3333333333333333
9998,• enhance,1.3333333333333333
9999,visualization,1.3333333333333333
10000,potential,1.3333333333333333
10001,define,1.3333333333333333
10002,previous,1.3333333333333333
10003,communicate,1.3333333333333333
10004,mining,1.3333333333333333
10005,familiarity,1.3333333333333333
10006,big,1.3333333333333333
10007,excel,1.3333333333333333
10008,full-,1.3333333333333333
10009,generation,1.3333333333333333
10010,accurate,1.3333333333333333
10011,includes,1.3333333333333333
10012,search,1.3333333333333333
10013,translate,1.3333333333333333
10014,full,1.3333333333333333
10015,/visualization,1.3333333333333333
10016,description,1.3076923076923077
10017,provide,1.2857142857142858
10018,warehouse,1.2857142857142858
10019,management,1.2777777777777777
10020,collection,1.25
10021,companies,1.25
10022,performance,1.25
10023,global,1.25
10024,relevant,1.25
10025,insurance,1.25
10026,additional,1.25
10027,accuracy,1.25
10028,bring,1.25
10029,advanced,1.25
10030,analyst,1.21875
10031,analyst /,1.21875
10032,tableau,1.2
10033,statistics,1.2
10034,dashboards,1.1666666666666667
10035,dashboards •,1.1666666666666667
10036,enterprise,1.1666666666666667
10037,fro,1.0
10038,************************************************************************************** title,1.0
10039,extensions,1.0
10040,conversion,1.0
10041,cycle,1.0
10042,infrastructure,1.0
10043,responsive,1.0
10044,flexible,1.0
10045,motivated,1.0
10046,implement,1.0
10047,participates,1.0
10048,coordination,1.0
10049,relative,1.0
10050,configurations,1.0
10051,configure,1.0
10052,adherence,1.0
10053,customizations,1.0
10054,facilitating,1.0
10055,releases,1.0
10056,maintenance,1.0
10057,verifying,1.0
10058,content,1.0
10059,evaluating,1.0
10060,cohesiveness,1.0
10061,ensures,1.0
10062,implemented,1.0
10063,advocate,1.0
10064,users,1.0
10065,troubleshooting,1.0
10066,bachelor,1.0
10067,/industrial,1.0
10068,interests,1.0
10069,drawings,1.0
10070,specifications,1.0
10071,extract,1.0
10072,player,1.0
10073,diverse,1.0
10074,ambiguous,1.0
10075,positions,1.0
10076,things,1.0
10077,pride,1.0
10078,sourcing,1.0
10079,ready,1.0
10080,vendors,1.0
10081,amazon,1.0
10082,times,1.0
10083,hear,1.0
10084,feel,1.0
10085,resumes,1.0
10086,void,1.0
10087,contacted,1.0
10088,foot,1.0
10089,door,1.0
10090,title,1.0
10091,usa,1.0
10092,contributing,1.0
10093,airplanes,1.0
10094,faster,1.0
10095,push,1.0
10096,boundaries,1.0
10097,deliver,1.0
10098,chip,1.0
10099,board,1.0
10100,founded,1.0
10101,headquartered,1.0
10102,portland,1.0
10103,sr,1.0
10104,manager,1.0
10105,unit,1.0
10106,structures,1.0
10107,assets,1.0
10108,serves,1.0
10109,profitability,1.0
10110,insight,1.0
10111,involving,1.0
10112,aspects,1.0
10113,mitigate,1.0
10114,risks,1.0
10115,monitoring,1.0
10116,major,1.0
10117,monthly,1.0
10118,enhancements,1.0
10119,materials,1.0
10120,evangelize,1.0
10121,units •,1.0
10122,qlikview,1.0
10123,alteryx,1.0
10124,metadata,1.0
10125,reference,1.0
10126,write,1.0
10127,read,1.0
10128,dashboard,1.0
10129,hierarchical,1.0
10130,flows,1.0
10131,erp,1.0
10132,crm,1.0
10133,hr,1.0
10134,collecting,1.0
10135,analyzing,1.0
10136,detailed,1.0
10137,efficient,1.0
10138,intersections,1.0
10139,accounting,1.0
10140,similar,1.0
10141,fostering,1.0
10142,promotes,1.0
10143,balance,1.0
10144,class,1.0
10145,reimbursement,1.0
10146,generous,1.0
10147,plan,1.0
10148,child,1.0
10149,expression,1.0
10150,pymetrics,1.0
10151,reinventing,1.0
10152,recruiting,1.0
10153,matching,1.0
10154,jobs,1.0
10155,charge,1.0
10156,evolving,1.0
10157,growing,1.0
10158,amazing,1.0
10159,unleash,1.0
10160,hiring,1.0
10161,talented,1.0
10162,curiosity,1.0
10163,draw,1.0
10164,makes,1.0
10165,explore,1.0
10166,fit,1.0
10167,large,1.0
10168,processing,1.0
10169,manipulation,1.0
10170,python,1.0
10171,scipy,1.0
10172,scikit,1.0
10173,critically,1.0
10174,creative,1.0
10175,non-,1.0
10176,audiences,1.0
10177,prefers,1.0
10178,dental &,1.0
